ID,Predicted Price
2793,1859063.2478970285
9962,1277040.7018539682
641,3191738.166395641
12391,2776178.462644752
2590,2284661.4214641573
994,4306934.755255038
2645,1395165.224068091
11386,2931251.977452552
1681,1100776.3531132038
2564,1621216.9196471935
7876,1674253.8221065167
1345,1011786.9110632336
1417,1623252.0958350145
615,1710772.9234091027
2700,3101696.1912262226
6521,1745787.404026058
2526,3099701.1876748544
3038,1748873.9266983748
5790,1151128.2568955473
1919,1490448.550689508
5052,2062609.0655995342
8895,2297740.6749751684
12142,4236723.856395229
799,1715255.946516234
12389,4417512.862669243
1393,2651304.5308870254
1373,3496296.2938519875
12110,2723541.2179256976
6469,2311366.960963916
1913,1608412.9418449504
9400,1908073.3255973645
570,1294534.4593725968
1728,1005577.5181553783
7188,5244058.144242793
133,2638571.553760498
10485,6687258.018345364
3011,1924288.843680762
277,2651743.540199501
2296,2754446.8401967054
10784,2388462.3929717545
1749,1452884.7512053472
1353,1957445.0390931624
11853,2307189.071021347
2426,674435.0006685795
4998,2349346.9499433665
10103,8405137.483146077
2930,1573428.2189947397
92,3427197.2399471058
258,972180.1431288577
2074,1689251.0149477916
417,1811925.1567786701
2592,3220852.1626874837
6207,1684659.7289861578
1173,1379247.7018895922
3596,3637378.136976162
10366,1206826.8035156527
1972,3887768.035561203
129,1344360.876938063
2375,1886790.4474602996
2425,1654055.8805445638
3938,1893877.9603683378
30,1305335.7325017913
1210,2383013.4050779403
6950,1728019.9869011347
4565,1109042.8855758724
9377,1440423.532421276
1813,1369270.6831412467
1529,1409632.5561794445
1350,2459097.7096158275
9627,3813980.5306313504
4201,3182748.6585648954
5115,1706687.3536775152
10237,1099667.0003124592
6367,3238149.475164534
2532,1815131.1407658663
1267,2426179.3631126983
1553,1117138.2699080135
8861,1188924.4366126365
11037,3143363.53343609
2019,1101805.758261046
983,1461869.0907542414
6254,4129508.7842681045
6036,2593524.325130108
7896,2552863.631085396
11579,4575318.553157624
9071,2135964.3831177135
1415,3267997.386849816
8738,2092798.9946330686
2421,957789.0845586478
3887,2293121.163134278
2603,1699098.8571167674
10495,1609734.0462266598
7241,3816689.875302745
1486,829192.8704350516
840,2461225.576690473
12633,2148301.9177596685
3935,1625368.5367797012
1506,1931743.4531059917
51,1002204.144973868
91,1258011.3302612333
6525,2998075.0469547296
2022,1437423.920112484
11218,1865876.2164384853
10449,3404961.0031100353
2851,2056345.9614607918
1613,1853722.6086432957
9444,2420446.6533101867
10252,1188825.265033227
2062,2320489.3658704623
6079,2226789.290435689
7797,1948620.4609822903
739,1129456.5585765033
12617,2686834.495801159
1809,2470605.0462425114
9854,6343318.1628002105
9749,2352865.7747050733
12025,4117411.153454018
1865,855721.3765322303
1647,3490030.167628125
6023,2392796.649043374
10484,1923006.7271977349
839,3440776.9824862303
1250,2928471.631523175
12366,2765319.1809624066
680,743309.7768592425
3932,3213956.70263143
2764,5653230.47190547
11247,1899881.0688803566
1469,1915477.0038114542
2899,1225615.131386979
6022,1788545.2117885635
88,3017988.641155567
2565,1253789.8429800477
3091,2080474.9313504957
11493,2359386.653202874
2102,2265698.4266092526
1296,2223272.577952176
2091,4744850.9420345
3628,1122156.483078308
2869,2649001.9114154605
953,3212588.8289639167
934,2260614.2602607557
2249,1029242.4953126435
8793,1385792.551495803
3503,1884408.5066681243
5399,1626898.956741512
10727,2479127.203108517
3345,1129823.385403023
3402,1120826.7651262586
7074,2583881.55058952
11381,1229807.3911304262
48,1365406.536941678
12174,3559317.3812103425
4823,1468968.4129704842
8407,2411299.320272512
1898,4431193.678027473
3382,1243854.6942031514
10289,3192885.296383088
2692,1895343.9923722944
2014,2254980.0764067415
8442,1628190.7290436625
592,2292644.4464035365
8920,2333294.460240525
4724,2506263.389438778
2187,2318347.745725875
4833,3285631.706801352
612,1131809.6093169134
2465,2960309.7908153683
12325,1754518.368894847
11278,1445760.9348845235
8705,2336181.458680112
1026,865251.9876676146
7917,2940977.5753182583
974,5839392.5524463095
2184,1267444.9976281165
3273,1072630.8204775034
3670,1333158.1333206207
3516,1508024.6280141105
11682,1751531.2953366984
12243,2149860.3987415726
7650,3201638.4739555577
6091,2654189.764217987
12793,3130616.3627608307
550,2827853.166960393
7754,3950803.800638129
763,1383969.6358171306
1862,2205632.8979224693
2306,2132207.6019031466
11541,3549117.453625196
10529,2001904.8392134004
9305,2353284.7103568097
7135,1459807.289687434
2188,2547772.503490374
7038,3072001.468915356
1657,1816566.1257423859
4952,1614273.3685933154
3889,2009639.2691336442
2106,1967326.913861213
6859,2744060.2602593033
2293,2281136.392309169
1298,1783905.5100666238
8050,847328.1201210346
10507,5406105.381504141
5172,2426542.994713466
2241,1345013.974490356
7951,2498915.278864556
3554,1641947.0299023618
970,2305355.108513021
3860,1737717.6672537136
8588,971196.665381303
1870,1072348.8954004995
7348,1834431.8859118305
196,3976824.182655858
97,2278550.7123701074
6568,2460991.9543934925
642,1703114.0816651871
647,1105281.808880848
2637,1189056.1558198312
2150,1278970.4930060944
928,2123723.9635467404
3658,1700283.0565848371
12807,1127135.4117150712
1776,2392097.9155159905
2571,2613385.370301978
1857,3632203.488237192
5497,2599621.508972906
2231,2389186.8652497777
661,1430413.043635292
2243,1696278.2720547067
7044,1799412.8177281856
8878,1883751.8211464821
342,2756325.8426082386
4563,1239114.1233541626
3868,2258223.8467800342
722,1629211.6712157624
7869,1289721.3085000138
12770,1417004.7675333295
7153,2683316.4149050466
2575,2174530.1544142864
1107,1600078.4310497474
29,5109571.487323894
2399,1545149.4031492295
6602,1691655.1999663787
73,1548999.4133493209
4562,2544724.750608234
8356,2493041.5563584813
490,2130645.600805187
960,1105802.0293887071
3896,2499384.8070795215
9620,2406901.1589299967
7125,2132638.763903747
10693,2755336.767675275
4118,2453701.3002967066
3906,1742250.122329437
501,3198673.404855462
6236,1678854.7798649026
3483,1348030.2441579856
5479,4723435.010705216
895,1533417.7686003237
2030,1885453.422422056
172,1319480.0250507998
2958,2552863.631085396
7839,2409258.507739894
8851,1187789.9306551544
127,1637258.975486639
2560,2099085.5985423657
4851,1820420.7171028696
6203,1684827.1722523486
532,3390614.8329896
1183,1061383.700103205
1448,1300907.2861847277
37,1650286.1253517654
2830,1980437.8484344627
10753,1757320.551900627
9524,1748992.6991200612
6280,2435629.772638453
402,3129157.178527407
6876,5272575.743792051
1609,1336512.6613787094
2450,1961344.7123067505
3291,3792357.331402459
2352,1718365.2105735946
3781,2624254.0806776276
4227,831375.6020416503
4213,1842195.345609952
8840,5208789.24167025
10260,6159110.849085316
12518,1660563.4521995203
1065,1116113.8928919728
2150,5063289.463268559
3717,753436.6942701521
442,3005508.7147198264
10770,2088110.942208729
3066,1882683.6614477288
8577,2743507.21249295
663,2874613.6010396997
9176,2708352.466967632
937,1263766.1042032028
3904,1332108.010101161
1621,2126983.2246227786
12739,1754834.506917871
3235,1292684.0827979757
2068,5596374.673825715
6399,2508965.533445939
3110,2927669.11052843
2018,1548184.1236582887
280,2295944.357982734
10385,1833640.2312524733
1864,2919665.9949794253
3761,2119072.1304043727
9392,2214519.8561149305
6621,3231070.4595661974
1855,2286298.7798116524
638,3560425.8484180104
2375,2143799.519247194
9563,1745649.0073259203
4036,1461978.242364317
3626,1907753.4579777592
3099,1540439.8239927534
1468,1062073.9196472536
11004,3911117.9728124337
1031,2083890.7985857313
1633,1238562.7252214458
3541,3297249.483945569
1937,1064769.2270375127
7248,1040278.6562454547
10846,2655265.0547684086
1034,939682.6683939158
2007,2966926.503735356
3510,2115780.173324483
6047,3663999.2490906464
5934,1984601.4020741058
8855,1467272.254268794
109,2147736.2288557445
2261,3079583.7141011525
7075,3861066.4619025593
1129,1041384.8822397182
9161,2572326.066520133
10779,2238028.3050461267
1764,2080112.2577996405
2364,848935.8154473151
1297,998514.9050677379
5575,1757320.551900627
11287,1905920.8810985303
2218,1149449.6249740473
6902,2199360.1725418586
1025,1441146.0212112148
3027,3118916.5944137108
1594,1195605.8036027472
4691,4087454.5503961165
303,4040232.7109631235
12095,2777393.2572470144
2652,1176496.981752331
2708,1973236.2325058766
1141,3628086.7372213244
10822,2093467.1213286028
6808,2659212.1625299174
2605,1683736.6826755465
10096,3431163.199205383
1381,768847.238628925
8294,2725140.02240327
1889,1742750.628685535
1212,2756111.544906471
10068,1310396.4668942485
2463,1533417.7686003237
2448,1993212.731128751
4842,2376670.7565434566
7712,1515892.7547759966
79,2777544.4469423494
6666,2072038.8468299322
6711,1719857.2042507897
10570,1544994.9332001763
3320,2208797.607378594
8386,1833282.1617876554
11428,3321992.8190456647
10059,2900534.340890389
8479,1532381.8078369694
9567,1626898.956741512
8699,2256626.8620617357
2722,1331885.281901325
522,2044560.2472352774
7905,3089949.473025971
1710,1125158.119406018
5986,2593283.396598611
7495,1188880.9711075663
12565,1698594.7792608866
1535,1849200.2958524628
1213,3741255.0980719253
3169,1768442.3637730042
2223,2633172.5859730206
654,1351088.9154233788
6224,2548524.5817928677
1606,2847866.445443254
10028,2184625.992089637
11557,2953016.434735949
2361,1464269.9174191668
8490,2392727.668824498
223,1972655.745833064
503,993647.9566621892
5561,3401285.426133517
11943,1325267.4598801709
1310,2181133.8794890954
1002,2427322.099494384
6973,1882900.5920859065
840,1295306.677586865
256,2427194.381651502
4188,2673905.5977404835
10081,2500589.5763313575
2242,1254988.56239401
827,1634083.3711288348
255,850056.5696133624
520,1421435.8754047714
1243,2112844.226013275
2969,2624939.7783486666
9181,2128531.735960232
7858,2113042.63727965
7802,2921464.7768202275
118,1069496.566341767
7583,3860267.0825732704
10701,4474999.4235233925
12038,3085204.3393307584
136,2944141.492619737
2905,5837809.850009354
3315,1088593.2359107197
1736,2548013.729152557
11540,2638150.519795103
2415,1120288.6203350562
1273,3405237.882210356
209,2484201.6151953065
9745,1924540.0960499616
2754,983502.2573031394
3307,1496646.276145338
1149,1019983.2358099294
6019,1714424.3511403578
10655,1595384.4157897253
7788,2113323.4973060703
1389,1272243.8558281881
1231,1697410.1671749866
3876,895278.6741519151
4447,6440873.676095647
3857,1149449.6249740473
203,2510656.7290245243
589,2358053.001430904
1119,2166396.793517407
2703,1541471.66261773
10654,1776816.9233151372
1051,1718741.8765633742
8932,2363746.061949867
702,2023034.052643467
5295,982669.0135341587
4871,2924572.26200179
446,3082340.0600183597
1435,1013610.0144698627
9863,1889548.644200317
12725,2413054.2541094422
12223,2032810.0185726776
1327,1757211.2323240407
3098,2357770.7447888236
7499,2792319.9988253633
12799,1906030.3912972272
10114,2230370.996427507
4841,1500933.7636441754
5654,2058910.631192293
12892,3246395.5515834577
1984,1482603.125708092
12763,1363469.5825857436
1098,1506224.5792316366
140,1232711.4165785774
1733,1317477.894629676
7930,890017.791031569
7058,6452526.730266621
1345,851940.8388603993
3325,1866524.484336491
4419,2237283.659278252
8287,3667449.761100446
12890,4410443.064260267
4284,2098354.5000461857
1873,1317846.8909056843
1724,1973218.3804534217
2749,1841204.3491374562
7252,1184897.3138822133
9690,1840877.8495317842
3297,982596.4995511628
1316,769464.4929892353
8515,1066019.498690717
3875,1672253.2607532574
1797,1529649.9682268044
5022,2704653.220616176
6768,2969097.849156715
1052,1666744.9163316004
6555,1873223.305243082
12783,2315900.010403876
5357,2804702.053374387
8455,859092.3058962447
5750,1255367.0683271145
2485,1710772.9234091027
10644,1778937.4441839205
2403,1411511.2731872322
6455,2226478.5214175386
869,1680810.4876066356
10287,2247611.18522216
1176,1997359.7814117984
253,1428185.8588388986
2072,1791203.3450027765
7435,3259749.1554538505
2255,2355732.797062695
976,2693174.36866455
12808,3555677.357485981
81,1259174.019350574
11759,1361698.1585053822
2774,1542389.6435472434
9564,3289239.831985279
11767,1400092.316698113
11667,4033504.5640948825
2752,1743895.4964116798
2796,2537796.8843504237
8134,1575552.0212430242
6565,1544958.3696551789
3079,2749133.7926141843
2900,1129754.4107608844
939,1579245.2593157277
5256,1670024.4387662667
3679,1576634.8840368502
2790,1555672.9309838898
4961,2014068.0432127134
1347,878955.7736693886
7113,3451914.33807605
2698,1712029.8641174021
314,1494300.816192497
739,1838499.7614515792
977,1548608.962849431
5363,2182235.7082501575
9890,2941927.4763289182
4067,4169683.7583114244
3978,1585398.703989104
3108,2902441.0297946557
5471,1506438.1650839415
8486,2608058.109803472
8700,3059474.8778447304
5957,3021758.8802881455
898,727277.6277783115
2128,2713282.438562893
5260,1534202.9848514744
155,6219634.409124491
2100,1149449.6249740473
1649,2949216.803611701
3406,2598624.544808039
1510,1792200.081649981
5722,1871932.824527952
3785,2234424.233897242
12458,1551503.686315808
988,4128243.383450835
1704,940658.4233419697
631,4450172.932518349
689,987113.3489901407
11499,1853756.0279162999
9810,2358379.297375816
2733,2912807.129292118
8210,1444410.8970017233
10742,2386789.2128568697
1572,1652544.7040591047
4198,7397695.6636516685
1696,2821401.5582332043
12662,2380942.5220245626
11201,1100288.865724272
163,1551601.8488366022
9225,1918178.2668468633
2352,2985815.803309943
847,2291188.8520124126
9662,3505277.878092814
244,986635.3354355867
536,1151248.602589392
422,1206773.326824147
2839,2339572.6740937103
2491,1943962.9281787095
2261,1552244.9449389318
9914,2241718.2833408453
8856,1760915.2907241066
197,3348761.1173178316
2536,1076845.540734548
9175,1101901.4386754385
930,1245098.353050998
472,1402858.7338881372
4435,3210551.3649176043
5614,2723401.9882238125
10211,3187439.1569372485
647,2335716.104088355
9040,2710326.8094854234
1971,1794952.7392575876
8394,2451493.245608143
2711,1026776.3704877109
244,1564421.4617486044
2658,1310765.8751378204
2249,1419515.299178205
10266,3050546.216552888
2898,1693052.5422638217
3820,3695082.7150534843
10515,1275982.8189412556
1343,1963679.0258784182
1174,1206145.2664830587
2451,2239648.551555125
2477,2001987.53821678
2770,2889883.6873517944
3026,3985800.345578229
7374,1886842.4783610632
6333,3634918.889373606
3523,3589982.4897294086
2305,2943878.226890128
2327,2635241.29933282
112,2558231.794567854
10649,3032630.110643909
10685,2911234.3267012006
1327,1843746.0341548994
9013,3102141.231929677
2257,1757106.582133569
298,1645494.5643747437
1573,2363610.1498568812
345,1430258.1273232014
4708,3275007.933925797
9169,2140471.699967158
1673,1439961.4193553668
479,2224847.594798034
9150,2980254.3730183197
8230,1081005.7094554363
9271,2938699.280575445
655,1509909.4614418715
2428,1278602.3086319985
178,3332432.6619380154
6114,5196608.441198017
8721,2281074.7935311603
2424,2436275.8284030035
10690,1130078.8144635973
2655,1026059.7808761799
1403,2453231.2192972023
3741,1191824.5451355386
3782,2726684.0324385674
6751,2538623.0427313014
8488,3801343.693395224
4798,2409826.9404642987
867,1312300.8958378
6684,2655781.867509396
3705,838250.564330938
2263,2569169.2162097828
1885,2654243.53446078
11727,1691852.4827916478
2754,933852.3578578965
11535,8950068.886140434
4684,3154506.695655913
12297,3912213.3808399737
9472,2997953.836671325
3247,1910461.527195914
6084,1081005.7094554363
4000,2304040.522470536
9199,1912702.9839912502
8137,4093280.906465469
7242,2593537.607323025
836,1414274.9060510504
3353,1928225.8054517773
11458,2082591.5369272928
245,1375288.7962820057
1835,3275859.553763996
94,1664619.240489024
11782,1212266.915514588
1942,1147666.914386082
7776,5857871.586550368
1818,1269597.7760512047
1761,3214297.072289508
6712,1180615.6161804884
608,1436516.6284791967
1378,874666.7655011131
1269,2355776.4126963983
443,1863562.9161648597
10961,2464874.3227538127
8476,2876066.1947946115
1105,1022395.3090122212
7151,2837428.048826894
1189,1355120.9759800253
2628,1463585.362657738
2506,1644565.5530888895
1807,1643095.0936347179
2187,1365070.7614550302
1956,1954614.1507800121
1839,1258011.3302612333
2356,1911860.421578102
4144,1745175.9198275805
138,820394.8785974788
6787,1960500.6209753822
6956,1313804.866773554
2700,1721027.5133169321
2438,1494161.23303616
1881,1441138.1975730269
2350,1312654.5732836048
7230,3062266.4158967473
2687,3119860.627544426
7940,2507903.228443116
888,1606090.8036971153
47,3514653.4330639457
9946,1070288.662452005
9653,2730186.0115486486
6632,1764731.2516386984
546,4368600.744948431
2257,5924592.001247572
11818,1675882.1012898895
10803,1981880.2063083716
8030,3248318.9307809006
1708,2385430.42201283
454,5618050.965223849
137,3319147.156200379
3288,1673040.5427733432
2250,2473372.3274747794
121,2890299.7492082934
2185,1619085.4915191499
2621,1332268.8833376418
8734,1501066.3789006409
2220,1797544.0077525242
679,1096887.6555717797
5566,2115876.799872557
286,1282001.6193760256
6181,2026982.0165010896
4809,1557392.0318576784
8203,1972595.8765382133
737,899204.8460760086
2559,2170287.5923142624
8220,1295422.3119696476
9966,1797977.7242545274
10406,2413888.449787708
11293,2877195.240324091
10997,2364328.9845553427
2281,1668748.33348847
2320,1559925.0779269133
3333,2453701.3002967066
2105,1625767.1149445707
468,3721051.911112939
2538,3703774.215867962
3243,5556922.946891793
12154,1534927.5557440626
2400,2540630.1090370007
9930,2877974.931554185
4199,1130626.0728372629
1406,1365406.536941678
2387,1701114.5551041407
2802,1329341.6623410503
11837,4254756.4953625165
1445,1982624.1584683647
1191,2228636.53349168
2398,1078141.0866152686
420,1985557.0201686625
11892,4140277.803885326
2520,1955839.3324322058
3698,1511046.8393950155
3740,2666852.175701227
8628,2934198.4856599667
1282,2225201.6676776153
6708,2319372.469074496
11123,3555677.357485981
2188,1310681.7506363275
421,1208181.5497156796
8290,2749627.1546354434
701,1030819.5427730014
1472,1267444.9976281165
12014,2227680.556585206
5532,2057526.4762068233
8595,2024788.4786933365
1007,967655.9832502673
2199,1367130.373966921
7884,2123971.884833131
3016,1500139.5473877778
1652,1396402.8633491122
10038,1465418.503373145
8529,3833907.4523602882
5665,4351946.489856271
1482,1801287.8802609907
804,1511563.5943367193
2089,1728019.9869011347
4003,1787819.9841669584
2570,2509394.4649946727
735,1259435.1000603193
9674,4296094.889327459
12862,5181835.951794371
7123,1078141.0866152686
5091,2849008.399047228
594,1559643.072080509
1410,3378211.456394206
6190,1794959.7237450392
6574,1703905.110851148
2843,1072893.164216596
2933,9020867.222707514
10339,2593110.274998693
159,1658877.2468088074
3459,4200092.590063587
4015,2543161.6528325747
797,1062674.9633346319
448,1323769.0470406436
9177,1341354.9396273992
892,1259435.1000603193
2397,1336321.8189254845
486,1499693.7424372328
3686,994588.1398719719
9760,3267529.54911815
3676,1121958.6657240016
12308,2070425.7713352072
3029,2292913.7224210184
1827,4945422.475818845
2762,1699098.8571167674
926,1165555.246380788
1276,4333856.6648109555
179,1538377.83411228
3396,1158940.6288538016
12047,976190.1822062591
9881,4432625.672354459
104,3418788.3884071168
11364,1387091.2390493671
5227,2359523.4809753606
10670,2205440.8824154283
3362,1996251.5708478957
5059,1184574.1212372847
4004,4266351.693215601
12160,3473054.0214442895
8662,2340332.4187897486
11542,2418931.526831882
1802,1369270.6831412467
2614,1415085.1086765225
10993,1335203.172936385
12951,2917783.1977612004
7364,2453868.654231432
2879,814282.2617233279
12898,3294740.3560569533
3057,1410349.0136803228
2161,4583700.489782767
3632,2434572.975077384
5259,3007023.604856799
5186,1950738.6578174944
3359,3378132.2072605225
714,1261352.396403757
1185,1724448.9467187948
6093,1836273.798621536
4308,1643500.0338051545
463,1879879.6236184307
1252,1316717.2323520484
12730,1971393.1932691517
10648,2270309.685361754
8691,2110769.234838576
9327,2860272.240192273
632,1888421.068565828
3334,2535321.7228915943
12758,3490937.3495028433
4318,2810533.9660351137
1146,4044334.700803674
232,2117468.2503657774
3623,1565749.114375609
877,1937259.987372049
5469,4807687.876772804
10442,3249300.982253002
10574,3188773.2375750775
5272,1390010.763930776
3769,903771.2476920856
2301,3071349.6447143853
7639,3480223.8494814243
1538,4012603.130872446
375,1484410.6307853463
3802,1802364.886296145
10521,1526990.0609331317
2722,597871.541776042
1697,1115167.2026206823
12129,1828865.2352019092
3444,2631288.7061373023
3074,1287772.3702777163
1422,1259435.1000603193
7877,2788670.122789127
6134,4553520.136229534
528,1242930.8609714718
5537,2270963.8496752004
1523,1151378.1583859292
5610,1601536.809850167
3692,1781811.7989097508
6061,2500512.5928083984
9957,2111802.792189774
1197,1835041.0728269452
1693,1595041.1411652695
1719,811808.76006717
482,1879465.0529299423
1574,3155377.9654580974
2985,2194586.5215114965
6259,3957419.081058155
3900,921892.4647241929
2583,3499905.6678336198
3950,2664264.246800135
1467,1299417.5387612614
1537,1980621.601388593
349,3184912.0195561405
9284,2512559.475859505
1766,2662334.495906613
5184,2295033.2149422793
893,1773314.087680984
12107,3329583.263071494
3684,1435970.6758019365
5591,1506224.5792316366
10710,1733797.3800970435
2948,930215.617382674
1030,1579337.3231662815
951,2394866.436526088
8615,2567899.213267879
7728,4306893.3192036515
7338,4056005.352274198
11014,2029905.6161937476
7001,3451880.687069213
1551,1773165.2204820288
1432,1467920.183772204
2375,1021275.2677820928
2839,1342580.8122980339
10019,1807951.8749379057
1922,1678331.228926085
2386,1765027.0468064568
3679,3471969.3272946714
10197,3326116.298975005
1218,2449677.9212090923
809,1026059.7808761799
8353,2386656.270184438
9193,2629586.7617687574
7213,5345576.888076687
1555,2613718.301964927
42,1123808.9853838007
572,1087427.0914431722
12543,2737876.7390360646
899,953790.7891636242
3944,2700565.149044809
4130,2354110.483730738
558,2112383.2239082074
2338,1537396.7832456233
2518,1478881.883080097
4260,2313269.522905986
3196,1572905.9804617213
7195,2675337.676766926
11790,1304059.5077364438
3409,1680125.710462174
401,2136792.8640505904
11392,1369597.8945850474
12466,2396907.4014843027
9879,2627841.2947324784
8382,3394172.713785555
12537,1837657.583704525
1103,1560690.1968082786
6241,4292514.220531351
11805,2881794.358625055
2992,2450817.9185669115
11127,1017182.2872345187
1983,1229720.8073324584
3431,1519972.3049769234
5814,1290275.2350920779
3119,1146046.852054776
594,2270629.6414168645
3706,1660448.4088505595
2054,2223893.835224388
1010,1484338.100537463
443,1331510.4340696796
4720,801042.2466765218
529,1525565.022075524
1254,1336960.9070242017
876,2307144.32686103
782,5555713.025753316
8713,1651927.9518438631
1688,1006710.521688042
7883,2295831.517781609
10315,1949712.8833078267
7376,2958773.8852880164
3559,953323.1489369797
5759,2189339.7795292214
11396,1055506.5069566462
1568,1340056.9408396168
8821,2648413.768749293
2904,1336582.884793317
1078,1548062.6741538136
7253,1931172.6313008205
2404,2044560.2472352774
3080,2476500.410347213
1526,990117.3047659174
2824,1942793.6730716173
299,1261585.905823958
2968,1165555.246380788
12384,1294491.7705289712
5385,1618049.0715194165
1427,1725437.8235620353
120,748881.9854589533
9333,2368328.192942946
1234,4505332.518319197
3757,1509909.4614418715
10125,2133589.9473573533
7009,2247587.316379614
2907,1023093.5576075767
2651,1518488.9444784028
11489,1940396.3782109274
4747,2584665.2447968884
2915,1687620.6497046917
2281,1853529.738239951
11423,1622495.6795865942
11250,1316717.2323520484
7954,2913679.730799112
7398,1987490.607591655
12434,1869343.4976633622
3835,1604086.1116995455
2952,2351458.550305659
10140,1261564.5221731365
4164,3259786.7411521366
12698,3170672.363113566
365,2591419.67842285
9691,1862027.6652724592
12876,2758826.7914441247
10808,4237215.530998824
5533,2698351.5204595895
6,1306770.5890717069
2250,1268114.2286557672
8837,2261847.3109020432
7363,2078883.3785364358
1747,1275640.126938957
638,1398416.7659491203
6000,2448204.064765867
11702,1998561.3162191396
9923,3862174.7352408
2424,1336960.9070242017
6474,985254.456797563
8731,2564827.5802133125
532,2400273.1517113196
1579,2027285.3849721216
10224,2519910.2304014936
12889,2059402.833135584
6890,1402858.7338881372
301,2605819.9916626425
5169,2423723.234880512
5757,1310396.4668942485
868,1738974.8105760687
2076,1519452.823532496
1045,2997703.0687735067
5114,3313923.7826050324
7335,1417825.8772200146
247,5307261.20741833
6606,2610404.547507507
12724,3037991.8040920915
718,2156486.428361827
12074,2887942.2913256064
12382,782087.9403447222
2302,1552244.9449389318
10399,2359878.224818288
7371,3151152.3016927396
10009,2006065.8547852668
2043,2287729.0560177
9224,3477771.8617170434
3223,1703013.2484139246
1994,1611217.715794022
4693,1211122.4626944168
7803,2069443.104766984
6296,1750516.4388071147
491,3540116.1507016364
2903,1904804.1031229314
6980,2227718.12509479
7233,1311778.0973102287
5751,2038600.7600030447
3895,2245060.7710590484
911,1128443.1799763313
844,1174073.8341654136
1100,1781542.7927303475
11709,1301032.97774748
11373,3235526.051451342
5420,2370193.425964499
1950,2513762.8613477787
1485,1681168.8168672752
822,2076889.788203108
2713,1543770.4868995035
1652,4345906.729722764
5249,3217305.580868119
4506,2837321.6392554464
2020,1401412.1631184265
2708,2164680.6767368806
4909,1316018.2594578383
2466,2173104.530385148
1775,815348.8290755462
12376,3035682.1910281074
2125,1160026.3282403126
5632,1749077.8727757975
6177,1991642.0614946429
920,1478699.6204468496
2440,2241949.667338078
322,1467879.3268208778
3543,1953214.5131153297
45,1563725.6019510985
25,4371810.088369144
9926,2209853.09903192
5017,2954626.0670933444
769,1210221.598644245
749,2466211.3471759353
6121,1317477.894629676
1955,1646546.2691297971
652,1325531.8850371107
6730,1436676.4249971719
7871,2397659.558806657
5869,1067319.0484589976
8343,1999903.881138328
1171,1617121.0105448072
9985,1631059.9912512822
12960,2071555.1059286597
1207,1773802.77035749
6735,1111358.229054123
10534,3705092.178334678
1780,1096516.50120543
10844,3352648.685561111
3404,1109042.8855758724
7321,1870066.1883448646
3147,1241165.1318256524
1804,2089854.9033872278
4723,1561915.2804223115
12257,1553778.4356217748
7286,2228632.4421463707
126,1654055.8805445638
7641,2559559.2503581843
8894,2658352.3286856823
12583,4902522.671630384
2395,2441484.616183405
11724,5042817.711631637
3452,1793371.4152900074
5130,1212575.1880496857
4773,2203085.6160516767
1277,832461.2487153586
12261,3036348.511794136
10582,3178568.983766579
2542,1362686.9498811818
2536,1007923.2432456396
2061,1915545.8968623376
1934,2484189.21982005
2582,3115800.554420848
2547,963756.784310464
3386,2035440.832202389
2843,1540769.8062708098
4101,1260984.2687133285
11692,3698737.8223140156
9108,2481281.2422869797
6208,2662334.495906613
1949,1361049.5719007668
341,2887975.2931814487
555,1897775.2680574981
9906,1278298.3632759592
2069,1965318.7254351722
12051,3872944.5248809317
1326,1516082.9090702613
1773,1641814.1507536038
8117,1958993.3045575118
5732,1506405.3183719106
11631,2819988.4209837937
2391,1422904.9772172025
10430,2123971.884833131
871,1197845.2399489984
963,2941467.726555876
10425,1516512.3862587367
10157,1278669.257653709
2044,1980621.601388593
9042,2131619.682621922
3008,1654591.252977229
3548,915177.415616995
8064,1844681.2364449499
7547,2900393.989393833
1722,837562.0059613918
1236,2138091.6613829765
1205,1245098.353050998
3073,1314463.8383368193
2956,1454649.9509376376
927,2022391.4713038898
12931,2658289.364766642
4660,1428792.6078813453
9908,934780.3567373645
6523,1861278.938034844
3046,2754443.95049265
8352,2124659.3887267457
2312,2603200.3460279726
3072,2536991.047461683
10010,1247727.490013511
10916,2351182.875029468
8212,1061929.095494757
3520,2147476.5022535482
176,2964624.1947494633
8883,2263083.642843854
1689,1922423.3344822205
12939,2955235.83646245
2729,1532381.8078369694
7633,1952219.0255245895
2292,1937259.987372049
674,1741039.4767077155
7218,1042188.6206845045
556,1797892.6568574815
381,2270629.6414168645
1974,2382283.329419352
4416,3173907.698380245
3646,3118996.450642487
5050,2460424.93834197
1411,1094260.738159678
8328,1851833.4802882206
1662,2293561.8518904354
1190,1829162.1371193186
10531,4407483.259662488
2823,2583357.1259148186
1425,1007100.5514345462
2400,1253789.8429800477
10896,2509500.816306382
12857,2566412.9388346886
2112,1918189.1593443195
6886,1373232.8431200506
12267,2703471.0766033763
11988,2348271.483150056
2522,2318973.374747472
2528,1407086.0033954622
925,1989373.1382801714
2644,1732342.0039598504
1808,1377066.313077617
8860,2432630.023068634
5633,2367427.7150143953
11888,2921637.1628247667
4839,1163049.5788696483
1607,1284092.7945285677
8936,3257149.3713949667
1155,3616683.5016779546
3587,1969565.9405209287
12920,3314320.6943743182
5356,2205948.911253784
915,2374849.7794468473
7269,2851135.0870691696
574,874890.3995843655
8,824467.8336700313
